molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,pIC50,Classification
CHEMBL499722,CCN(CCCCCC(=O)N[C@H]1CC[C@H](NC(=O)CCCCCN(CC)Cc2ccccc2OC)CC1)Cc1ccccc1OC,IC50,=,8550,nM,636.922,6.7122,2,6,5.068033885,0
CHEMBL450506,CCN(CCCCCC(=O)N[C@H]1CCCC[C@@H]1NC(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,IC50,=,5470,nM,636.922,6.7122,2,6,5.262012674,0
CHEMBL499825,CCN(CCCCCC(=O)N[C@H]1CCCC[C@H]1NC(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,IC50,=,4160,nM,636.922,6.7122,2,6,5.380906669,0
CHEMBL502877,CCN(CCCCCC(=O)N1CCN(C(=O)CCCCCN(CC)Cc2ccccc2OC)CC1)Cc1ccccc1OC,IC50,=,25.7,nM,608.868,5.8394,0,6,7.590066877,1
CHEMBL488590,CCN(CCCCCCN1C(=O)c2cccc3cccc(c23)C1=O)Cc1ccccc1OC,IC50,=,53.5,nM,444.575,5.5269,0,4,7.271646218,1
CHEMBL456881,O=c1c2ccccc2nc2n1CCC2,IC50,=,82500,nM,186.214,1.3427,0,3,4.083546051,0
CHEMBL490507,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,IC50,=,460,nM,375.468,4.5668,0,4,6.337242168,0
CHEMBL470907,CCN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,IC50,=,570,nM,389.495,4.9569,0,4,6.244125144,0
CHEMBL511468,COc1ccc(C(=O)c2ccc(CN(CCO)Cc3ccccc3)cc2)cc1OC,IC50,=,1410,nM,405.494,3.9293,1,5,5.850780887,0
CHEMBL474837,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1F,IC50,=,1570,nM,363.432,4.6973,0,3,5.804100348,0
CHEMBL471581,COc1ccc(C(=O)c2ccc(CN(C)Cc3cccc(C)c3)cc2)cc1OC,IC50,=,1650,nM,389.495,4.87522,0,4,5.782516056,0
CHEMBL514966,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,IC50,=,1820,nM,345.442,4.5582,0,3,5.739928612,0
CHEMBL474836,COc1ccc(C(=O)c2ccc(/C=C/CN(C)Cc3ccccc3)cc2)cc1OC,IC50,=,2100,nM,401.506,5.08,0,4,5.677780705,0
CHEMBL491526,COc1ccc(C(=O)c2ccc(CN(C)CCN(C)C)cc2)cc1OC,IC50,=,2370,nM,356.466,2.9282,0,5,5.625251654,0
CHEMBL513236,COc1ccccc1CN(C)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,IC50,=,3710,nM,405.494,4.5754,0,5,5.43062609,0
CHEMBL490360,COc1ccc(C(=O)c2ccc(CN(C)Cc3cccc([N+](=O)[O-])c3)cc2)cc1OC,IC50,=,4270,nM,420.465,4.475,0,6,5.369572125,0
CHEMBL492098,COc1ccc(C(=O)c2ccc(CN(CCN(C)C)Cc3ccccc3)cc2)cc1OC,IC50,=,8640,nM,432.564,4.4986,0,5,5.063486258,0
CHEMBL491562,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc3ccccc3c2)cc1,IC50,=,19600,nM,365.476,5.7028,0,2,4.707743929,0
CHEMBL491527,C#CCN(C)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,IC50,=,27200,nM,323.392,2.9998,0,4,4.565431096,0
CHEMBL523311,CCN(CC)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1,IC50,=,36800,nM,327.424,3.7766,0,4,4.434152181,0
CHEMBL491528,COc1ccc(C(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1OC,IC50,=,54000,nM,387.479,4.4931,0,4,4.26760624,0
CHEMBL491346,COc1ccc(C(=O)c2ccc(CN3CCOCC3)cc2)cc1OC,IC50,=,345000,nM,341.407,2.767,0,5,3.462180905,0
CHEMBL490359,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(OC)cc1)CCCC3,IC50,=,36,nM,393.487,3.9457,2,6,7.443697499,1
CHEMBL491360,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccncc1)CCCC3,IC50,=,223,nM,364.449,3.3321,2,6,6.651695137,0
CHEMBL491359,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccnc1)CCCC3,IC50,=,158,nM,364.449,3.3321,2,6,6.801342913,0
CHEMBL491358,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)c(OC)c1)CCCC3,IC50,=,45,nM,423.513,3.9543,2,7,7.346787486,1
CHEMBL490338,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(-c2ccccc2)cc1)CCCC3,IC50,=,71,nM,439.559,5.6041,2,5,7.148741651,1
CHEMBL491561,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1C(F)(F)F)CCCC3,IC50,=,226,nM,431.458,4.9559,2,5,6.645891561,0
CHEMBL470715,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@@H]1c1ccc(OC)cc1)CCCC3,IC50,=,378,nM,393.487,3.9457,2,6,6.4225082,0
CHEMBL470867,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34,IC50,=,540,nM,369.373,2.6117,0,7,6.26760624,0
CHEMBL478666,Clc1ccc2c(NCCCNCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,IC50,=,2.15,nM,513.085,7.2622,3,4,8.66756154,1
CHEMBL478667,Clc1ccc2c(NCCCNCCCCOc3cccc4[nH]c5ccccc5c34)c3c(nc2c1)CCCC3,IC50,=,1.65,nM,527.112,7.6523,3,4,8.782516056,1
CHEMBL497686,Cc1ccc(C2CC(c3cccc(O)c3)=Nc3ccccc3S2)cc1,IC50,=,49400,nM,345.467,6.05852,1,3,4.306273051,0
CHEMBL498539,Oc1cccc(C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C2)c1,IC50,=,18800,nM,365.885,6.4035,1,3,4.725842151,0
CHEMBL526476,Oc1cccc(C2=Nc3ccccc3SC(c3ccccc3F)C2)c1,IC50,=,70600,nM,349.43,5.8892,1,3,4.151195299,0
CHEMBL456156,Oc1cccc(C2=Nc3ccccc3SC(c3ccccc3)C2)c1,IC50,=,40000,nM,331.44,5.7501,1,3,4.397940009,0
CHEMBL508510,Oc1cccc(C2=Nc3ccccc3SC(c3cccc(O)c3)C2)c1,IC50,=,71100,nM,347.439,5.4557,2,4,4.148130399,0
CHEMBL498536,Oc1cccc(C2=Nc3ccccc3SC(c3cccs3)C2)c1,IC50,=,5900,nM,337.469,5.8116,1,4,5.229147988,0
CHEMBL512096,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccccc1)CCCC3,IC50,=,710,nM,373.5,4.7432,2,4,6.148741651,0
CHEMBL468002,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccncc1)CCCC3,IC50,=,2800,nM,374.488,4.1382,2,5,5.552841969,0
CHEMBL468001,COc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1,IC50,=,370,nM,403.526,4.7518,2,5,6.431798276,0
CHEMBL513161,Cc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1,IC50,=,670,nM,387.527,5.05162,2,4,6.173925197,0
CHEMBL468000,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccc(F)cc1)CCCC3,IC50,=,1600,nM,391.49,4.8823,2,4,5.795880017,0
CHEMBL556939,C[C@]1(CO)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@@]3([C@@H](O)C[C@@H]12)[C@H]1O[C@@]41C,IC50,=,14500,nM,320.473,3.1298,2,3,4.838631998,0
CHEMBL561846,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@](C)(CO)[C@@H]1C[C@@H]3O,IC50,=,22800,nM,304.474,3.9186,2,2,4.642065153,0
CHEMBL555300,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@H](C)c2ccccc2OC)=CC1=O)[C@@H](C)c1ccccc1OC,IC50,=,11000,nM,660.944,7.3894,2,8,4.958607315,0
CHEMBL556581,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@@H](C)c2ccccc2OC)=CC1=O)[C@@H](C)c1ccccc1OC,IC50,=,7910,nM,660.944,7.3894,2,8,5.101823517,0
CHEMBL540178,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@H](C)c2ccccc2OC)=CC1=O)[C@H](C)c1ccccc1OC,IC50,=,9340,nM,660.944,7.3894,2,8,5.029653124,0
CHEMBL576005,C[C@H]1CCC[C@@H](C)N1S(C)(=O)=O,IC50,=,75,nM,191.296,1.2089,0,2,7.124938737,1
CHEMBL575619,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccccc1,IC50,=,392,nM,253.367,2.6382,0,2,6.406713933,0
CHEMBL575620,Cc1ccc(S(=O)(=O)N2[C@@H](C)CCC[C@H]2C)cc1,IC50,=,368,nM,267.394,2.94662,0,2,6.434152181,0
CHEMBL575621,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,IC50,=,458,nM,309.475,3.9357,0,2,6.339134522,0
CHEMBL573102,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc(Cl)cc1,IC50,=,318,nM,287.812,3.2916,0,2,6.49757288,0
CHEMBL582883,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1cc(Cl)ccc1Cl,IC50,=,90,nM,322.257,3.945,0,2,7.045757491,1
CHEMBL575813,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccccc1[N+](=O)[O-],IC50,=,185,nM,298.364,2.5464,0,4,6.732828272,0
CHEMBL574474,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1cccc([N+](=O)[O-])c1,IC50,=,192,nM,298.364,2.5464,0,4,6.716698771,0
CHEMBL574487,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,=,1150,nM,298.364,2.5464,0,4,5.93930216,0
CHEMBL572480,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC,IC50,=,100,nM,673.002,6.567,3,9,7,1
CHEMBL572532,CCN(CCCCCCNC1=CC(=O)C(NCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC,IC50,=,150,nM,630.921,5.3967,3,9,6.823908741,0
CHEMBL572453,CCN(CCCNC1=CC(=O)C(NCCCCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC,IC50,=,160,nM,630.921,5.3967,3,9,6.795880017,0
CHEMBL574847,CCN(CCCNC1=CC(=O)C(NCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC,IC50,=,190,nM,588.84,4.2264,3,9,6.721246399,0
CHEMBL569978,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCN1CCCCC1)C2,IC50,=,350,nM,398.547,3.0965,1,5,6.455931956,0
CHEMBL1794936,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCN1C(=O)c3ccccc3S1(=O)=O)C2,IC50,=,50,nM,566.72,4.4058,1,7,7.301029996,1
CHEMBL604478,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(O)c(OC)c1)c1ccc(=O)[nH]c1C2,IC50,=,16,nM,376.456,3.8721,2,4,7.795880017,1
CHEMBL595115,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,IC50,=,31,nM,373.5,4.2239,1,3,7.508638306,1
CHEMBL594870,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(OC)cc1)c1ccc(=O)[nH]c1C2,IC50,=,31,nM,360.457,4.1665,1,3,7.508638306,1
CHEMBL605303,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(O)c(OCC)c1)c1ccc(=O)[nH]c1C2,IC50,=,25,nM,390.483,4.2622,2,4,7.602059991,1
CHEMBL606348,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1cc(OC)cc(OC)c1)c1ccc(=O)[nH]c1C2,IC50,=,29,nM,390.483,4.1751,1,4,7.537602002,1
CHEMBL593933,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(OC)cc1OC)c1ccc(=O)[nH]c1C2,IC50,=,84,nM,390.483,4.1751,1,4,7.075720714,1
CHEMBL596236,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(C#N)cc1)c1ccc(=O)[nH]c1C2,IC50,=,22,nM,355.441,4.02958,1,3,7.657577319,1
CHEMBL595114,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccccc1)c1ccc(=O)[nH]c1C2,IC50,=,24,nM,356.469,4.823,1,2,7.619788758,1
CHEMBL594186,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(=C/c1ccccc1)CCCCC)c1ccc(=O)[nH]c1C2,IC50,=,51,nM,426.604,6.7735,1,2,7.292429824,1
CHEMBL594187,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(C)=C/c1ccccc1)c1ccc(=O)[nH]c1C2,IC50,=,25,nM,370.496,5.2131,1,2,7.602059991,1
CHEMBL606372,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2,IC50,=,40,nM,399.538,4.889,1,3,7.397940009,1
CHEMBL596457,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccccc1OS(=O)(=O)[O-])c1ccc(=O)[nH]c1C2,IC50,=,41,nM,425.486,2.9969,1,6,7.387216143,1
CHEMBL606538,C=CCOc1ccc(/C=N/[C@@]23CC(C)=C[C@@H](Cc4[nH]c(=O)ccc42)/C3=C\C)cc1,IC50,=,31,nM,386.495,4.7227,1,3,7.508638306,1
CHEMBL590031,CO[P@@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1,IC50,=,3000,nM,232.172,1.6932,0,5,5.522878745,0
CHEMBL592433,CO[P@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1,IC50,=,30000,nM,232.172,1.6932,0,5,4.522878745,0
CHEMBL606034,COC(=O)C1=C(C)O[P@@](=O)(OC)CC[C@H]1COCc1ccccc1,IC50,=,35000,nM,354.339,3.5262,0,6,4.455931956,0
CHEMBL604255,COC(=O)C1=C(C)O[P@](=O)(OC)CC[C@H]1COCc1ccccc1,IC50,=,6000,nM,354.339,3.5262,0,6,5.22184875,0
CHEMBL592624,COC(=O)C1=C(C)OP(=O)(OC)CCC1,IC50,=,7000,nM,234.188,2.0833,0,5,5.15490196,0
CHEMBL592856,COP1(=O)CCCC(CO)=C(C)O1,IC50,=,600000,nM,206.178,1.9026,1,4,3.22184875,0
CHEMBL592857,COC(=O)C1=C(C)OP(=O)(OC)CC1,IC50,=,5000,nM,220.161,1.6932,0,5,5.301029996,0
CHEMBL591470,COP(=O)(OC)O/C(C)=C1\CCOC1=O,IC50,=,70000,nM,236.16,1.6248,0,6,4.15490196,0
CHEMBL1025,CC(C)OP(=O)(F)OC(C)C,IC50,=,120,nM,184.147,2.914,0,3,6.920818754,0
CHEMBL603622,CO[P@]1(=O)OC[C@H]2COC(=O)C2=C(C)O1,IC50,=,0.8,nM,234.144,1.2347,0,6,9,1
CHEMBL599644,CN(Cc1ccccc1)Cc1ccc(/C=C2\CCc3cc(OCCCCCN4CCCCC4)ccc3C2=O)cc1,IC50,=,52,nM,536.76,7.5661,0,4,7.283996656,1
CHEMBL597188,CCN(CC)CCCCCOc1ccc2c(c1)CC/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,IC50,=,56,nM,524.749,7.422,0,4,7.251811973,1
CHEMBL604096,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)CC2,IC50,=,180,nM,427.544,5.5483,0,4,6.744727495,0
CHEMBL597795,COc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)CC2,IC50,=,5380,nM,397.518,5.5397,0,3,5.269217724,0
CHEMBL597794,COc1ccc2c(c1)CC/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,IC50,=,110,nM,397.518,5.5397,0,3,6.958607315,0
CHEMBL598824,CCN(CC)CCCCCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,=,510,nM,538.776,7.8121,0,4,6.292429824,0
CHEMBL599058,CCN(CC)CCCCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,=,380,nM,524.749,7.422,0,4,6.420216403,0
CHEMBL603256,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCCCC4)cc3C2=O)cc1,IC50,=,200,nM,522.733,7.176,0,4,6.698970004,0
CHEMBL599057,CCN(CC)CCCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,=,190,nM,510.722,7.0319,0,4,6.721246399,0
CHEMBL597822,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCN4CCCCC4)cc3C2=O)cc1,IC50,=,180,nM,508.706,6.7859,0,4,6.744727495,0
CHEMBL597821,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCN4CCOCC4)cc3C2=O)cc1,IC50,=,890,nM,510.678,5.6322,0,5,6.050609993,0
CHEMBL598645,CCN(CC)CCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,=,890,nM,496.695,6.6418,0,4,6.050609993,0
CHEMBL599254,CCN(CC)CCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,=,1320,nM,482.668,6.2517,0,4,5.879426069,0
CHEMBL599253,CCN(CC)CCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,=,1530,nM,468.641,5.8616,0,4,5.815308569,0
CHEMBL599252,CCN(CC)CCCCOc1ccc2c(c1)C/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,IC50,=,3950,nM,496.695,6.6418,0,4,5.403402904,0
CHEMBL597001,CCN(CC)CCCOc1ccc2c(c1)C/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,IC50,=,1610,nM,482.668,6.2517,0,4,5.793174124,0
CHEMBL604715,CCN(CC)CCOc1ccc2c(c1)C/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,IC50,=,2900,nM,468.641,5.8616,0,4,5.537602002,0
CHEMBL597406,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccccc3C2=O)cc1,IC50,=,11700,nM,353.465,5.141,0,2,4.931814138,0
CHEMBL597405,CCN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OC)cc3C2=O)cc1,IC50,=,4930,nM,397.518,5.5397,0,3,5.307153081,0
CHEMBL610779,COc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,=,630,nM,383.491,5.1496,0,3,6.200659451,0
CHEMBL610219,COc1ccc2c(c1)C/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,IC50,=,28700,nM,383.491,5.1496,0,3,4.542118103,0
CHEMBL598632,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,=,1140,nM,413.517,5.1582,0,4,5.943095149,0
CHEMBL812,CN(C)C(=O)Oc1ccc[n+](C)c1,IC50,=,40000,nM,181.215,0.5715,0,2,4.397940009,0
CHEMBL1088018,c1cc[n+](CCCC[n+]2ccccc2)cc1,IC50,=,505000,nM,214.312,1.742,0,0,3.296708622,0
CHEMBL1088019,c1cc[n+](CCCCC[n+]2ccccc2)cc1,IC50,=,1270000,nM,228.339,2.1321,0,0,2.896196279,0
CHEMBL389283,c1cc[n+](CCCCCC[n+]2ccccc2)cc1,IC50,=,63000,nM,242.366,2.5222,0,0,4.200659451,0
CHEMBL1088155,c1cc[n+](CCCCCCC[n+]2ccccc2)cc1,IC50,=,241000,nM,256.393,2.9123,0,0,3.617982957,0
CHEMBL225688,c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,IC50,=,31000,nM,270.42,3.3024,0,0,4.508638306,0
CHEMBL105742,c1cc[n+](CCCCCCCCC[n+]2ccccc2)cc1,IC50,=,2000,nM,284.447,3.6925,0,0,5.698970004,0
CHEMBL225689,c1cc[n+](CCCCCCCCCC[n+]2ccccc2)cc1,IC50,=,400,nM,298.474,4.0826,0,0,6.397940009,0
CHEMBL430886,c1cc[n+](CCCCCCCCCCC[n+]2ccccc2)cc1,IC50,=,700,nM,312.501,4.4727,0,0,6.15490196,0
CHEMBL1081448,c1cc[n+](COC[n+]2ccccc2)cc1,IC50,=,1770000,nM,202.257,0.8934,0,1,2.752026734,0
CHEMBL1081449,c1cc[n+](CCOCC[n+]2ccccc2)cc1,IC50,=,2010000,nM,230.311,0.9784,0,1,2.696803943,0
CHEMBL1081613,C(=C/C[n+]1ccccc1)\C[n+]1ccccc1,IC50,=,2290000,nM,212.296,1.518,0,0,2.640164518,0
CHEMBL1076550,C(=C\C[n+]1ccccc1)\C[n+]1ccccc1,IC50,=,1990000,nM,212.296,1.518,0,0,2.701146924,0
CHEMBL1081124,c1cc[n+](Cc2ccccc2C[n+]2ccccc2)cc1,IC50,=,636000,nM,262.356,2.3582,0,0,3.196542884,0
CHEMBL1081125,c1cc[n+](Cc2cccc(C[n+]3ccccc3)c2)cc1,IC50,=,2360000,nM,262.356,2.3582,0,0,2.627087997,0
CHEMBL1081126,c1cc[n+](Cc2ccc(C[n+]3ccccc3)cc2)cc1,IC50,=,1540000,nM,262.356,2.3582,0,0,2.812479279,0
CHEMBL1081810,c1cc[n+](Cc2ccc3ccc(C[n+]4ccccc4)cc3c2)cc1,IC50,=,200,nM,312.416,3.5114,0,0,6.698970004,0
CHEMBL1082081,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)OC(C)(C)C,IC50,=,950,nM,531.738,5.2019,2,6,6.022276395,0
CHEMBL1082082,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)OCc1ccccc1,IC50,=,250,nM,565.755,5.6036,2,6,6.602059991,0
CHEMBL1076243,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)Cc1cc2ccc(Cl)cc2s1,IC50,=,100,nM,640.29,6.9042,2,6,7,1
CHEMBL1080631,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,IC50,=,530,nM,535.729,5.1072,2,5,6.27572413,0
CHEMBL1080813,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cccs1,IC50,=,500,nM,541.758,5.1687,2,6,6.301029996,0
CHEMBL1080814,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc(Br)cs1,IC50,=,180,nM,620.654,5.9312,2,6,6.744727495,0
CHEMBL1076259,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccccc2s1,IC50,=,270,nM,591.818,6.3219,2,6,6.568636236,0
CHEMBL1076260,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1,IC50,=,440,nM,592.806,5.7169,2,7,6.356547324,0
CHEMBL1080274,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccsc2s1,IC50,=,300,nM,597.847,6.3834,2,7,6.522878745,0
CHEMBL1087194,CCOC(=O)c1cc2c(N)c3c(nc2nc1C)CCCC3,IC50,=,780,nM,285.347,2.57592,1,5,6.107905397,0
CHEMBL1084784,CN(C)C(=O)Oc1ccc(-c2cn3ccccc3[n+]2C)cc1,IC50,=,17100,nM,296.35,2.4912,0,3,4.76700389,0
CHEMBL1085759,Cc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C,IC50,=,1300,nM,310.377,2.79962,0,3,5.886056648,0
CHEMBL1085758,CN(C)C(=O)Oc1ccc(-c2cn3c(Cl)cccc3[n+]2C)cc1,IC50,=,12600,nM,330.795,3.1446,0,3,4.899629455,0
CHEMBL1084785,CN(C)C(=O)Oc1ccc(-c2cn3c(C(F)(F)F)cccc3[n+]2C)cc1,IC50,=,10000,nM,364.347,3.51,0,3,5,0
CHEMBL1085026,COc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C,IC50,=,8100,nM,326.376,2.4998,0,4,5.091514981,0
CHEMBL1085027,CN(C)C(=O)Oc1ccc(-c2cn3c(NC=O)cccc3[n+]2C)cc1,IC50,=,1200,nM,339.375,2.0595,1,4,5.920818754,0
CHEMBL1084167,CC(=O)Nc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C,IC50,=,700,nM,353.402,2.4496,1,4,6.15490196,0
CHEMBL1082427,CC(=O)N(C)c1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C,IC50,=,24500,nM,367.429,2.4739,0,4,4.610833916,0
CHEMBL1085028,CN(C)C(=O)Oc1ccc(-c2cn3c(NC(=O)c4ccccc4)cccc3[n+]2C)cc1,IC50,=,200,nM,415.473,3.7435,1,4,6.698970004,0
CHEMBL1085029,CNC(=O)Nc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C,IC50,=,1350,nM,368.417,2.2425,2,4,5.869666232,0
CHEMBL1085284,COC(=O)Nc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C,IC50,=,1100,nM,369.401,2.6695,1,5,5.958607315,0
CHEMBL1085022,CN(C)C(=O)Nc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C,IC50,=,1600,nM,382.444,2.5847,1,4,5.795880017,0
CHEMBL1084442,CNC(=O)Oc1ccc(-c2cn3ccccc3[n+]2C)cc1,IC50,=,19500,nM,282.323,2.149,1,3,4.709965389,0
CHEMBL1082428,CNC(=O)Oc1ccc(-c2cn3c(C)cccc3[n+]2C)cc1,IC50,=,4000,nM,296.35,2.45742,1,3,5.397940009,0
CHEMBL1082746,CNC(=O)Oc1ccc(-c2cn3c(NC(C)=O)cccc3[n+]2C)cc1,IC50,=,1100,nM,339.375,2.1074,2,4,5.958607315,0
CHEMBL1082747,CN(C)C(=O)Oc1cccc(-c2cn3ccccc3[n+]2C)c1,IC50,=,7100,nM,296.35,2.4912,0,3,5.148741651,0
CHEMBL1082748,Cc1cccc2n1cc(-c1cccc(OC(=O)N(C)C)c1)[n+]2C,IC50,=,24000,nM,310.377,2.79962,0,3,4.619788758,0
